url,filename,points,Abstraction,Parallelism,Logic,Synchronization,Flow control,User interactivity,Data representation,Math operators,Motion operators,DuplicateScripts,DeadCode,SpriteNaming,BackdropNaming,Error,dashboard_mode,Van points,Van Abstraction,Van Parallelism,Van Logic,Van Synchronization,Van Flow control,Van User interactivity,Van Data representation,tot_blocks
,304749749.sb3,26,3/4,4/4,3/4,3/4,4/4,3/4,4/4,1/4,1/4,0,3,2,2,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,128
,270111017.sb3,20,4/4,3/4,0/4,2/4,4/4,2/4,1/4,1/4,3/4,0,0,1,1,None,Default,14,3/3,3/3,0/3,2/3,3/3,2/3,1/3,54
,305248035.sb3,20,1/4,4/4,2/4,2/4,2/4,2/4,4/4,0/4,3/4,0,0,1,0,None,Default,15,1/3,3/3,2/3,2/3,2/3,2/3,3/3,69
,300722289.sb3,18,1/4,4/4,0/4,3/4,2/4,1/4,4/4,2/4,1/4,0,0,0,0,None,Default,13,1/3,3/3,0/3,3/3,2/3,1/3,3/3,193
,281265669.sb3,12,1/4,2/4,0/4,2/4,1/4,2/4,1/4,0/4,3/4,0,0,0,2,None,Default,9,1/3,2/3,0/3,2/3,1/3,2/3,1/3,63
,286966167.sb3,15,1/4,4/4,0/4,3/4,2/4,1/4,1/4,0/4,3/4,0,0,1,16,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,196
,295660649.sb3,24,1/4,4/4,3/4,3/4,3/4,2/4,4/4,1/4,3/4,0,1,0,0,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,158
,290053693.sb3,25,3/4,4/4,0/4,4/4,4/4,1/4,4/4,1/4,4/4,0,0,0,0,None,Default,16,3/3,3/3,0/3,3/3,3/3,1/3,3/3,294
,272064887.sb3,11,1/4,1/4,0/4,3/4,2/4,2/4,1/4,1/4,0/4,0,0,1,18,None,Default,10,1/3,1/3,0/3,3/3,2/3,2/3,1/3,5
,303294604.sb3,34,4/4,4/4,4/4,4/4,3/4,3/4,4/4,4/4,4/4,0,0,0,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,337
,296846787.sb3,8,1/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,0/4,0,0,2,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,33
,298782779.sb3,14,1/4,3/4,0/4,3/4,2/4,1/4,1/4,0/4,3/4,0,0,0,1,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,64
,288499582.sb3,19,4/4,4/4,0/4,3/4,2/4,2/4,1/4,0/4,3/4,0,0,3,1,None,Default,14,3/3,3/3,0/3,3/3,2/3,2/3,1/3,72
,278955090.sb3,13,1/4,4/4,0/4,3/4,1/4,2/4,1/4,0/4,1/4,0,0,11,10,None,Default,11,1/3,3/3,0/3,3/3,1/3,2/3,1/3,132
,264749054.sb3,16,1/4,3/4,0/4,4/4,2/4,1/4,1/4,0/4,4/4,0,1,3,0,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,336
,289060884.sb3,12,1/4,2/4,0/4,0/4,2/4,2/4,1/4,0/4,4/4,0,0,0,1,None,Default,8,1/3,2/3,0/3,0/3,2/3,2/3,1/3,57
,281003982.sb3,21,1/4,1/4,4/4,2/4,2/4,2/4,4/4,1/4,4/4,0,0,3,14,None,Default,14,1/3,1/3,3/3,2/3,2/3,2/3,3/3,115
,288424348.sb3,24,3/4,4/4,0/4,4/4,4/4,1/4,4/4,0/4,4/4,2,2,5,1,None,Default,16,3/3,3/3,0/3,3/3,3/3,1/3,3/3,477
,282457771.sb3,18,3/4,1/4,0/4,0/4,3/4,2/4,4/4,2/4,3/4,2,0,2,1,None,Default,12,3/3,1/3,0/3,0/3,3/3,2/3,3/3,57
,279304410.sb3,6,1/4,0/4,0/4,0/4,1/4,2/4,1/4,1/4,0/4,0,1,1,1,None,Default,5,1/3,0/3,0/3,0/3,1/3,2/3,1/3,14
,262843778.sb3,15,1/4,2/4,2/4,0/4,2/4,2/4,4/4,1/4,1/4,0,4,5,8,None,Default,12,1/3,2/3,2/3,0/3,2/3,2/3,3/3,51
,270624053.sb3,14,1/4,1/4,1/4,2/4,2/4,2/4,4/4,0/4,1/4,3,0,0,0,None,Default,12,1/3,1/3,1/3,2/3,2/3,2/3,3/3,41
,271885418.sb3,18,1/4,4/4,2/4,2/4,2/4,3/4,4/4,0/4,0/4,0,0,3,1,None,Default,16,1/3,3/3,2/3,2/3,2/3,3/3,3/3,134
,293360508.sb3,5,1/4,1/4,0/4,0/4,1/4,1/4,1/4,0/4,0/4,0,0,0,1,None,Default,5,1/3,1/3,0/3,0/3,1/3,1/3,1/3,24
,306942754.sb3,23,3/4,4/4,3/4,2/4,2/4,2/4,4/4,0/4,3/4,4,0,8,3,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,259
,266232816.sb3,17,1/4,2/4,0/4,2/4,2/4,2/4,2/4,2/4,4/4,0,1,0,2,None,Default,11,1/3,2/3,0/3,2/3,2/3,2/3,2/3,123
,277084941.sb3,17,3/4,4/4,0/4,2/4,2/4,1/4,2/4,0/4,3/4,0,1,0,0,None,Default,13,3/3,3/3,0/3,2/3,2/3,1/3,2/3,179
,272417315.sb3,11,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,4/4,0,2,2,1,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,77
,273210185.sb3,24,1/4,4/4,4/4,4/4,2/4,2/4,4/4,2/4,1/4,0,3,4,21,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,111
,282370867.sb3,8,1/4,1/4,0/4,0/4,1/4,2/4,1/4,1/4,1/4,0,1,0,1,None,Default,6,1/3,1/3,0/3,0/3,1/3,2/3,1/3,17
,276744075.sb3,15,2/4,3/4,0/4,2/4,2/4,1/4,2/4,0/4,3/4,0,1,4,114,None,Default,12,2/3,3/3,0/3,2/3,2/3,1/3,2/3,74
,282773070.sb3,12,1/4,4/4,0/4,3/4,1/4,2/4,1/4,0/4,0/4,0,3,0,0,None,Default,11,1/3,3/3,0/3,3/3,1/3,2/3,1/3,82
,308714118.sb3,27,1/4,4/4,4/4,3/4,3/4,2/4,4/4,2/4,4/4,0,0,3,12,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,219
,290771192.sb3,24,4/4,3/4,3/4,3/4,2/4,1/4,4/4,0/4,4/4,0,0,0,1,None,Default,18,3/3,3/3,3/3,3/3,2/3,1/3,3/3,113
,269727852.sb3,27,4/4,4/4,2/4,3/4,3/4,3/4,4/4,1/4,3/4,3,0,0,0,None,Default,20,3/3,3/3,2/3,3/3,3/3,3/3,3/3,384
,284562130.sb3,23,1/4,4/4,3/4,2/4,4/4,2/4,4/4,1/4,2/4,6,3,15,1,None,Default,17,1/3,3/3,3/3,2/3,3/3,2/3,3/3,453
,292525006.sb3,13,1/4,1/4,0/4,1/4,4/4,1/4,1/4,0/4,4/4,0,0,12,0,None,Default,8,1/3,1/3,0/3,1/3,3/3,1/3,1/3,268
,268954863.sb3,30,4/4,3/4,4/4,3/4,4/4,2/4,4/4,2/4,4/4,0,15,0,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,376
,260944277.sb3,29,4/4,4/4,4/4,1/4,4/4,3/4,4/4,2/4,3/4,2,1,10,0,None,Default,19,3/3,3/3,3/3,1/3,3/3,3/3,3/3,418
,277540941.sb3,13,2/4,3/4,0/4,1/4,2/4,2/4,1/4,0/4,2/4,0,1,1,1,None,Default,11,2/3,3/3,0/3,1/3,2/3,2/3,1/3,54
,278326681.sb3,19,3/4,3/4,2/4,2/4,2/4,2/4,4/4,0/4,1/4,0,0,0,1,None,Default,17,3/3,3/3,2/3,2/3,2/3,2/3,3/3,68
,279281459.sb3,11,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,4/4,0,0,4,3,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,94
,285618354.sb3,18,1/4,4/4,0/4,2/4,4/4,1/4,1/4,2/4,3/4,3,0,3,1,None,Default,11,1/3,3/3,0/3,2/3,3/3,1/3,1/3,374
,275313455.sb3,22,4/4,4/4,1/4,4/4,2/4,2/4,1/4,0/4,4/4,2,5,2,1,None,Default,15,3/3,3/3,1/3,3/3,2/3,2/3,1/3,409
,299947948.sb3,19,1/4,4/4,0/4,4/4,4/4,1/4,1/4,0/4,4/4,0,0,0,1,None,Default,12,1/3,3/3,0/3,3/3,3/3,1/3,1/3,98
,293132613.sb3,8,1/4,1/4,0/4,0/4,2/4,1/4,1/4,1/4,1/4,0,1,1,1,None,Default,6,1/3,1/3,0/3,0/3,2/3,1/3,1/3,53
,278718773.sb3,31,4/4,4/4,4/4,4/4,4/4,2/4,4/4,1/4,4/4,3,5,0,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,484
,287433976.sb3,15,1/4,4/4,0/4,2/4,2/4,2/4,1/4,0/4,3/4,0,0,0,1,None,Default,11,1/3,3/3,0/3,2/3,2/3,2/3,1/3,139
,235335606.sb3,16,1/4,1/4,0/4,4/4,2/4,1/4,2/4,1/4,4/4,0,0,3,2,None,Default,10,1/3,1/3,0/3,3/3,2/3,1/3,2/3,344
,285308323.sb3,24,1/4,4/4,4/4,3/4,2/4,2/4,4/4,3/4,1/4,0,2,0,2,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,341
,300665301.sb3,8,1/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,0/4,0,1,1,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,14
,285287461.sb3,15,1/4,4/4,0/4,2/4,4/4,1/4,1/4,0/4,2/4,0,0,0,1,None,Default,11,1/3,3/3,0/3,2/3,3/3,1/3,1/3,58
,296774041.sb3,20,1/4,4/4,4/4,3/4,2/4,2/4,4/4,0/4,0/4,0,0,0,12,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,50
,302470925.sb3,16,3/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,2,1,4,0,None,Default,12,3/3,3/3,0/3,2/3,2/3,1/3,1/3,173
,219225791.sb3,31,4/4,4/4,4/4,3/4,4/4,3/4,4/4,1/4,4/4,15,6,0,0,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,382
,297814630.sb3,21,1/4,4/4,0/4,4/4,3/4,1/4,4/4,0/4,4/4,0,0,4,0,None,Default,14,1/3,3/3,0/3,3/3,3/3,1/3,3/3,263
,273434690.sb3,12,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,1/4,2,2,5,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,112
,298704480.sb3,10,1/4,3/4,0/4,2/4,1/4,1/4,2/4,0/4,0/4,0,0,1,1,None,Default,10,1/3,3/3,0/3,2/3,1/3,1/3,2/3,21
,236651108.sb3,15,1/4,4/4,0/4,3/4,2/4,1/4,1/4,0/4,3/4,0,1,2,6,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,57
,274864861.sb3,24,4/4,4/4,2/4,2/4,3/4,2/4,4/4,0/4,3/4,0,0,3,18,None,Default,18,3/3,3/3,2/3,2/3,3/3,2/3,3/3,161
,293087139.sb3,28,4/4,3/4,4/4,3/4,2/4,1/4,4/4,3/4,4/4,2,1,0,1,None,Default,18,3/3,3/3,3/3,3/3,2/3,1/3,3/3,371
,292791491.sb3,10,1/4,2/4,0/4,2/4,1/4,2/4,1/4,0/4,1/4,0,0,10,4,None,Default,9,1/3,2/3,0/3,2/3,1/3,2/3,1/3,49
,279021880.sb3,33,4/4,4/4,4/4,4/4,4/4,3/4,4/4,2/4,4/4,0,3,3,3,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,438
,286411081.sb3,29,4/4,4/4,4/4,4/4,2/4,2/4,4/4,2/4,3/4,0,0,8,1,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,205
,298961627.sb3,9,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,1/4,0,0,0,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,60
,277095827.sb3,24,4/4,4/4,1/4,2/4,4/4,1/4,4/4,0/4,4/4,0,1,1,0,None,Default,16,3/3,3/3,1/3,2/3,3/3,1/3,3/3,472
,309695939.sb3,18,3/4,1/4,0/4,0/4,3/4,2/4,4/4,2/4,3/4,2,0,2,1,None,Default,12,3/3,1/3,0/3,0/3,3/3,2/3,3/3,57
,284689526.sb3,24,4/4,3/4,1/4,2/4,4/4,2/4,4/4,0/4,4/4,8,2,0,0,None,Default,17,3/3,3/3,1/3,2/3,3/3,2/3,3/3,432
,260123095.sb3,8,1/4,1/4,0/4,0/4,2/4,1/4,1/4,0/4,2/4,0,0,0,1,None,Default,6,1/3,1/3,0/3,0/3,2/3,1/3,1/3,103
,308385712.sb3,7,1/4,1/4,0/4,0/4,2/4,2/4,1/4,0/4,0/4,0,0,1,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,21
,311044706.sb3,27,3/4,3/4,3/4,3/4,4/4,2/4,4/4,1/4,4/4,0,1,1,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,147
,283414764.sb3,29,3/4,4/4,4/4,3/4,3/4,2/4,4/4,2/4,4/4,0,6,0,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,344
,284009659.sb3,32,4/4,4/4,4/4,4/4,3/4,1/4,4/4,4/4,4/4,3,1,0,1,None,Default,19,3/3,3/3,3/3,3/3,3/3,1/3,3/3,318
,280899199.sb3,17,1/4,3/4,0/4,2/4,4/4,1/4,2/4,0/4,4/4,0,0,2,1,None,Default,12,1/3,3/3,0/3,2/3,3/3,1/3,2/3,83
,264655335.sb3,21,1/4,4/4,4/4,2/4,4/4,1/4,4/4,0/4,1/4,0,2,0,2,None,Default,16,1/3,3/3,3/3,2/3,3/3,1/3,3/3,134
,277169842.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,0,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,79
,290463160.sb3,30,4/4,4/4,4/4,4/4,2/4,2/4,4/4,2/4,4/4,6,8,11,3,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,435
,300523323.sb3,14,1/4,3/4,0/4,2/4,4/4,1/4,1/4,0/4,2/4,0,0,1,0,None,Default,11,1/3,3/3,0/3,2/3,3/3,1/3,1/3,290
,288181474.sb3,18,1/4,1/4,3/4,3/4,4/4,2/4,4/4,0/4,0/4,0,0,0,2,None,Default,16,1/3,1/3,3/3,3/3,3/3,2/3,3/3,32
,272052843.sb3,22,2/4,3/4,2/4,3/4,2/4,2/4,4/4,1/4,3/4,2,0,2,1,None,Default,17,2/3,3/3,2/3,3/3,2/3,2/3,3/3,56
,287322904.sb3,19,1/4,4/4,0/4,4/4,4/4,1/4,2/4,2/4,1/4,0,2,6,6,None,Default,13,1/3,3/3,0/3,3/3,3/3,1/3,2/3,207
,293011656.sb3,8,1/4,1/4,0/4,2/4,1/4,1/4,1/4,0/4,1/4,0,0,1,0,None,Default,7,1/3,1/3,0/3,2/3,1/3,1/3,1/3,97
,285459281.sb3,12,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,1/4,0,0,0,0,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,73
,281767670.sb3,28,3/4,4/4,4/4,2/4,4/4,2/4,4/4,3/4,2/4,0,1,0,1,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,135
,286824962.sb3,26,2/4,3/4,4/4,3/4,3/4,2/4,4/4,1/4,4/4,2,0,1,1,None,Default,19,2/3,3/3,3/3,3/3,3/3,2/3,3/3,199
,302794393.sb3,8,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,1/4,3,1,1,0,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,176
,290706578.sb3,9,1/4,1/4,0/4,2/4,2/4,2/4,1/4,0/4,0/4,0,0,0,1,None,Default,9,1/3,1/3,0/3,2/3,2/3,2/3,1/3,14
,295572048.sb3,25,1/4,4/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,0,0,0,13,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,221
,295649785.sb3,6,1/4,2/4,0/4,0/4,1/4,2/4,0/4,0/4,0/4,0,0,0,0,None,Default,6,1/3,2/3,0/3,0/3,1/3,2/3,0/3,40
,299929439.sb3,14,1/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,1,2,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,49
,294151378.sb3,25,3/4,3/4,4/4,1/4,2/4,2/4,4/4,2/4,4/4,0,0,0,1,None,Default,17,3/3,3/3,3/3,1/3,2/3,2/3,3/3,203
,277260348.sb3,14,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,2,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,40
,270545198.sb3,11,1/4,1/4,1/4,2/4,2/4,1/4,1/4,0/4,2/4,0,0,1,2,None,Default,9,1/3,1/3,1/3,2/3,2/3,1/3,1/3,24
,294440300.sb3,11,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,1,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,77
,285165920.sb3,8,1/4,2/4,0/4,0/4,2/4,2/4,1/4,0/4,0/4,0,0,11,1,None,Default,8,1/3,2/3,0/3,0/3,2/3,2/3,1/3,74
,300590539.sb3,20,1/4,4/4,2/4,2/4,2/4,2/4,4/4,0/4,3/4,0,0,2,1,None,Default,15,1/3,3/3,2/3,2/3,2/3,2/3,3/3,58
,302358942.sb3,9,1/4,1/4,0/4,1/4,2/4,2/4,2/4,0/4,0/4,0,0,1,3,None,Default,9,1/3,1/3,0/3,1/3,2/3,2/3,2/3,13
,308538273.sb3,13,1/4,1/4,0/4,3/4,2/4,1/4,4/4,0/4,1/4,0,0,0,1,None,Default,11,1/3,1/3,0/3,3/3,2/3,1/3,3/3,31
,303088341.sb3,7,1/4,1/4,0/4,2/4,1/4,1/4,1/4,0/4,0/4,0,0,1,0,None,Default,7,1/3,1/3,0/3,2/3,1/3,1/3,1/3,38
,283382002.sb3,22,1/4,4/4,1/4,4/4,2/4,2/4,4/4,0/4,4/4,0,1,0,0,None,Default,15,1/3,3/3,1/3,3/3,2/3,2/3,3/3,385
,278430038.sb3,21,1/4,4/4,3/4,3/4,2/4,2/4,4/4,0/4,2/4,0,0,14,7,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,236
,294666743.sb3,15,2/4,3/4,0/4,1/4,2/4,2/4,1/4,1/4,3/4,0,1,0,1,None,Default,11,2/3,3/3,0/3,1/3,2/3,2/3,1/3,38
,272031136.sb3,7,1/4,2/4,0/4,0/4,2/4,2/4,0/4,0/4,0/4,0,0,3,1,None,Default,7,1/3,2/3,0/3,0/3,2/3,2/3,0/3,126
,293823374.sb3,23,3/4,1/4,4/4,2/4,3/4,2/4,4/4,1/4,3/4,0,1,1,1,None,Default,17,3/3,1/3,3/3,2/3,3/3,2/3,3/3,111
,282374353.sb3,20,2/4,3/4,0/4,1/4,4/4,1/4,2/4,4/4,3/4,0,1,3,1,None,Default,12,2/3,3/3,0/3,1/3,3/3,1/3,2/3,52
,282466964.sb3,32,4/4,4/4,4/4,4/4,3/4,2/4,4/4,4/4,3/4,2,18,7,2,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,380
,304034262.sb3,17,1/4,4/4,0/4,2/4,4/4,1/4,1/4,0/4,4/4,2,1,4,2,None,Default,11,1/3,3/3,0/3,2/3,3/3,1/3,1/3,235
,277418860.sb3,11,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,0,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,102
,297176541.sb3,12,1/4,1/4,0/4,1/4,4/4,1/4,1/4,0/4,3/4,0,1,2,0,None,Default,8,1/3,1/3,0/3,1/3,3/3,1/3,1/3,26
,276717123.sb3,23,1/4,4/4,2/4,3/4,2/4,2/4,4/4,1/4,4/4,4,0,7,3,None,Default,16,1/3,3/3,2/3,3/3,2/3,2/3,3/3,307
,301028669.sb3,14,1/4,2/4,2/4,0/4,1/4,2/4,4/4,1/4,1/4,0,1,0,1,None,Default,11,1/3,2/3,2/3,0/3,1/3,2/3,3/3,20
,266386864.sb3,25,4/4,3/4,4/4,2/4,3/4,1/4,4/4,0/4,4/4,0,0,0,0,None,Default,18,3/3,3/3,3/3,2/3,3/3,1/3,3/3,489
,269453003.sb3,22,1/4,4/4,3/4,4/4,2/4,1/4,4/4,0/4,3/4,0,20,1,1,None,Default,16,1/3,3/3,3/3,3/3,2/3,1/3,3/3,292
,302498631.sb3,17,1/4,4/4,0/4,4/4,2/4,1/4,1/4,0/4,4/4,0,1,0,0,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,106
,299363185.sb3,25,3/4,2/4,4/4,2/4,2/4,2/4,4/4,2/4,4/4,0,1,1,1,None,Default,17,3/3,2/3,3/3,2/3,2/3,2/3,3/3,125
,289717475.sb3,17,1/4,1/4,3/4,1/4,4/4,2/4,4/4,0/4,1/4,0,0,5,1,None,Default,14,1/3,1/3,3/3,1/3,3/3,2/3,3/3,82
,277489011.sb3,18,1/4,3/4,1/4,3/4,2/4,1/4,4/4,0/4,3/4,0,0,1,1,None,Default,14,1/3,3/3,1/3,3/3,2/3,1/3,3/3,46
,286573021.sb3,7,1/4,1/4,0/4,0/4,2/4,1/4,1/4,0/4,1/4,0,0,0,1,None,Default,6,1/3,1/3,0/3,0/3,2/3,1/3,1/3,24
,274424785.sb3,21,1/4,4/4,4/4,3/4,2/4,2/4,4/4,0/4,1/4,0,0,0,0,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,201
,286065369.sb3,24,1/4,2/4,4/4,3/4,3/4,2/4,4/4,1/4,4/4,0,1,2,0,None,Default,17,1/3,2/3,3/3,3/3,3/3,2/3,3/3,169
,293797367.sb3,13,1/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,1,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,96
,269407940.sb3,16,4/4,3/4,0/4,1/4,2/4,1/4,2/4,0/4,3/4,0,2,2,1,None,Default,12,3/3,3/3,0/3,1/3,2/3,1/3,2/3,147
,305961821.sb3,30,4/4,3/4,4/4,3/4,4/4,2/4,4/4,4/4,2/4,0,0,0,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,160
,310804257.sb3,30,4/4,3/4,4/4,2/4,3/4,2/4,4/4,4/4,4/4,0,5,0,1,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,331
,299905631.sb3,21,3/4,2/4,2/4,1/4,4/4,2/4,4/4,0/4,3/4,0,7,4,1,None,Default,16,3/3,2/3,2/3,1/3,3/3,2/3,3/3,94
,303897426.sb3,16,1/4,1/4,4/4,1/4,2/4,2/4,4/4,0/4,1/4,0,11,2,1,None,Default,13,1/3,1/3,3/3,1/3,2/3,2/3,3/3,203
,285733563.sb3,11,1/4,1/4,0/4,1/4,2/4,2/4,1/4,1/4,2/4,0,0,1,1,None,Default,8,1/3,1/3,0/3,1/3,2/3,2/3,1/3,25
,265949999.sb3,13,1/4,4/4,0/4,2/4,2/4,2/4,1/4,0/4,1/4,0,0,0,0,None,Default,11,1/3,3/3,0/3,2/3,2/3,2/3,1/3,69
,311729661.sb3,24,1/4,4/4,2/4,4/4,4/4,2/4,4/4,0/4,3/4,2,13,0,0,None,Default,17,1/3,3/3,2/3,3/3,3/3,2/3,3/3,426
,287622038.sb3,29,4/4,3/4,4/4,3/4,4/4,2/4,4/4,2/4,3/4,0,11,4,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,252
,299945418.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,0,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,60
,286428662.sb3,19,2/4,4/4,2/4,2/4,2/4,2/4,2/4,0/4,3/4,0,7,6,1,None,Default,15,2/3,3/3,2/3,2/3,2/3,2/3,2/3,323
,296789702.sb3,13,1/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,2,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,32
,273085290.sb3,28,3/4,3/4,4/4,2/4,3/4,3/4,4/4,2/4,4/4,0,0,1,1,None,Default,20,3/3,3/3,3/3,2/3,3/3,3/3,3/3,319
,289421244.sb3,23,1/4,2/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,0,1,1,22,None,Default,16,1/3,2/3,3/3,3/3,2/3,2/3,3/3,165
,309502368.sb3,26,4/4,3/4,3/4,2/4,4/4,2/4,4/4,1/4,3/4,0,0,0,0,None,Default,19,3/3,3/3,3/3,2/3,3/3,2/3,3/3,157
,277384165.sb3,18,3/4,3/4,0/4,2/4,4/4,1/4,1/4,0/4,4/4,0,1,2,0,None,Default,13,3/3,3/3,0/3,2/3,3/3,1/3,1/3,90
,281336084.sb3,31,4/4,4/4,3/4,3/4,4/4,2/4,4/4,4/4,3/4,0,1,0,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,372
,294464691.sb3,18,1/4,1/4,3/4,1/4,4/4,2/4,4/4,0/4,2/4,0,8,5,3,None,Default,14,1/3,1/3,3/3,1/3,3/3,2/3,3/3,64
,296021385.sb3,30,2/4,4/4,4/4,4/4,4/4,3/4,4/4,1/4,4/4,0,1,2,0,None,Default,20,2/3,3/3,3/3,3/3,3/3,3/3,3/3,369
,289108525.sb3,24,4/4,3/4,2/4,2/4,2/4,2/4,4/4,1/4,4/4,0,0,5,1,None,Default,17,3/3,3/3,2/3,2/3,2/3,2/3,3/3,89
,264797471.sb3,9,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,1/4,0,0,1,2,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,53
,277339185.sb3,23,2/4,3/4,4/4,2/4,2/4,2/4,4/4,1/4,3/4,3,11,3,2,None,Default,17,2/3,3/3,3/3,2/3,2/3,2/3,3/3,157
,306920408.sb3,17,4/4,3/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,0,0,0,None,Default,12,3/3,3/3,0/3,2/3,2/3,1/3,1/3,133
,303788211.sb3,12,1/4,2/4,0/4,1/4,2/4,2/4,1/4,0/4,3/4,0,3,0,1,None,Default,9,1/3,2/3,0/3,1/3,2/3,2/3,1/3,24
,295020514.sb3,17,1/4,4/4,0/4,2/4,4/4,1/4,1/4,0/4,4/4,0,1,12,0,None,Default,11,1/3,3/3,0/3,2/3,3/3,1/3,1/3,343
,273041076.sb3,8,1/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,0/4,0,0,2,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,17
,300721817.sb3,26,4/4,3/4,4/4,3/4,3/4,1/4,4/4,1/4,3/4,0,0,0,0,None,Default,19,3/3,3/3,3/3,3/3,3/3,1/3,3/3,128
,285576624.sb3,19,1/4,1/4,3/4,2/4,2/4,2/4,4/4,0/4,4/4,0,0,0,1,None,Default,14,1/3,1/3,3/3,2/3,2/3,2/3,3/3,142
,283673230.sb3,32,4/4,4/4,4/4,3/4,4/4,3/4,4/4,2/4,4/4,0,0,0,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,238
